name,placeId,taking_students,notes
Simply Counselling Services,ChIJt-UyLX9ocVMRVQSIOoisveI,,
Simply Me Psychology,ChIJ8zPphl1fcVMR1hFK9k8hoCs,,
Sip & Psych,ChIJVVXFOpdvcVMRpuBzCxG0_tI,,
Sitka Health Collective,ChIJmyaaTcYJsFMR8vLYeLPUUWc,,
SIX08 Health,ChIJm47fb_6GblMRnm4GaUazphg,,
Slate Counselling,ChIJL45tIksXoFMRjhiwSiEG_q4,,
SLS Centre,ChIJsX3a5YZAcVMRDRgnMgSWZlc,,
Snyder Psychology,ChIJoT3S-NhvcVMR-1qrEhuVxs4,,
Social Shift Therapy and Wellness,ChIJ_a5efVdRdFMReDG-HpNUciI,,
Softstone Counselling,ChIJTegulvInoFMRl8rlOdPM4gI,,
Sojourn Psychology,ChIJd6vv1NYXoFMR1M_wSc1BEeM,,
Solace Psychology & Wellness,ChIJbdiCYaMeoFMRgL55U82bV4o,,
Solace Psychology & Wellness - St. Albert,ChIJhwITs0wnoFMRKQKGhCNn0zU,,
Solace Wellness,ChIJoZZiso_lG0sRoTm6piF0xUk,,
Solara Psychology,ChIJQ3AVBQBBcVMRXLM5CKkdDZk,,
Solasta Counselling,ChIJVVXFOpdvcVMRPO9rwoBUWNk,,
Solauna Wellness & Retreats,ChIJyU812BdfcVMRwGw9gnquma8,,
Solluna Collective,ChIJ7ed7ckQPsFMR5Pj-Ua9jS5s,,
"Solution Focused Psychology Inc. - Amanda Muryn, Registered Psychologist",ChIJeQXYxVAsE1MRbwpO1y34dRM,,
Solutions Psychological,ChIJnZpbLsW7ClMREGAwbWSa-AU,,
Solutions Psychological Services,ChIJ34_itkWRkFMRJTSzgdcycoE,,
Some Other Solutions,ChIJnfyD3LQIsFMRNj0DL5QfTXg,,
Sonder Counselling Group,ChIJY267rRBxcVMRn2sIKL2dX-M,,
Sonita Goehring Counselling Services,ChIJ1UJNr-MtE1MRg4sHM8_csjs,,
Soul Psychology,ChIJ9VeDnbKVkFMRRwu7Jfm4_5I,,
Soul Sisters Healing Haven,ChIJ86BVwvKHblMRAZNXx9zhTdw,,
Soul to Sole Energy Healing and Reflexology,ChIJXezwQXi7ClMR-gthuhSlO98,,
Soul2Sole Massage & Wellness - Sherwood Park,ChIJ0TCg9uUXoFMRIvpgs_dHR50,,
Soul2Sole Massage & Wellness Clinic Lloydminster,ChIJMy04OUyzCVMRriDFO2vMPVg,,
Soulstice Wellness Centre,ChIJpVzMUpxAcVMR9POcrBoa8bI,,
South Calgary Psychology Group,ChIJBVjl7TZ3cVMRV3ttLJYtwpc,,
Southeastern Family Counselling,ChIJc4LICFosE1MRMnLWGzOR7Es,,
Southern Alberta Individualized Planning Association,ChIJ2b_qDM2HblMRfhj413buV3o,,
Sparrow Creative Counselling Collective,ChIJ9zZ98EojoFMRg8QZpBVcxsc,,
Spero Counselling,ChIJvyqxtcyZcVMRpuF2XYycSYQ,,
Spirit & Soul Healing Clinic,ChIJ51lUzZpAcVMRTD14Qx2ts_8,,
Spirit of the West Osteopathy,ChIJf2HAj2g_cVMRNvR9lZche7o,,
Springbank Psychology,ChIJ9dZBiLZtcVMRHtW_fcrex3M,,
Spruce Energy Healing,ChIJUc5MbBePn1MRNUHrSpK-voo,,
Spruce Grove Hypnosis,ChIJpZm57_ePn1MReQJxBWwUK4c,,
St. Albert & Sturgeon Primary Care Network,ChIJf16qDnomoFMR6lh_Ks36GGU,,
St. Albert Family Resource Centre,ChIJ6bnoprEloFMRs6Xj6n9RFno,,
St. Albert Massage Therapy,ChIJ8wmpSSskoFMRG879tEIFjR4,,
Stacey Steele Psychology,ChIJu-DPK58tE1MR8ih7LM-OqH0,,
Stadek Clinic Downtown Fort McMurray,ChIJ2Wu2pQgPsFMR_kpF8RjcSJ0,,
Stang Counselling & Psychology,ChIJd7OS2oKzCVMRDTFZlDmJGIk,,
Starzyk-Frey Cyndi Med RSW,ChIJz6upFsyHblMR_yOjxKwpac4,,
Steele & Porret Psychologists,ChIJh_NMPXYmoFMRLr4CIARZ8iQ,,
Steele Vivian,ChIJnZpbLsW7ClMRych-AepqmK0,,
Stefani Atkinson Counselling,ChIJodktrm0_cVMRWaG7l6bW_V8,,
STENY THOMAS-INDEPENDENT COUNSELLING,ChIJE4bMt65fcVMRsY3ft673VX4,,
Stephanie Caras,ChIJbc8ClXRWdFMRcjS1ekz4iiA,,
stepping forward psychology,ChIJrW7-bCiPn1MR9xBY36bJqg8,,
Stepping Forward Services Maxine Poulin,ChIJJRe4ZHxVdFMRx880OjC1lTc,,
Stevens Consulting,ChIJa-Tj06UtE1MRHwV38-uo-fg,,
Stevenson Psychology,ChIJ7aJ_NAcloFMR2UdEzpg2J3g,,
STILL. Therapeutic Pathways,ChIJj1ClMACRkFMRs5ek8_O7CiY,,
Stillwater Counselling & Wellness,ChIJkdTWlH0joFMR3mjNysCodIQ,,
Stillwater Therapy,ChIJAVNUY54PsFMRv6YN3mqBpko,,
STIR Psychology,ChIJwws1aIwXoFMRDjUJfxtUPBU,,
Stoic Soul Counselling,ChIJJTIfXS5VdFMRaroSLad17q4,,
Storcer Psychological Services Inc.,ChIJwVVcW4MXoFMRdI1_9Mtf6YM,,
Storify Therapy Services,ChIJjUCiEBOZcVMRI58tZA2SnCI,,
Strathcona Community Hospital,ChIJ_-flG-U9oFMRkQ_KabbVFQI,,
Strathcona County Primary Care Network,ChIJQ_MJb9AXoFMRgtvasGShfrk,,
Stride Physiotherapy,ChIJE8TicNxXdFMRdX7KXMqz0AI,,
Stride Psychology,ChIJF3K6LZ1xcVMRnIW382nYZFs,,
Studio Elle Medical Aesthetics,ChIJy593rMaPn1MRXKGu1hFbGvM,,
Summers Counselling,ChIJB-zqM9IfoFMRT0o7bxxyjbY,,
Summit Counselling Services,ChIJAWBwRAwioFMRIfIzz4Baez8,,
Summit Counselling Services - Leduc,ChIJxfnNxkX5n1MRJ7jOQxUKvi4,,
Summit Counselling Services - St Albert,ChIJG-iNW30noFMRc2_JzemnUmc,,
Summit Counselling Services - Windermere,ChIJdw-aWxf1n1MRDEgYixHD8mc,,
Summit Psychology,ChIJO826Qe5vcVMRE6srIeV7Qew,,
Summit Psychology,ChIJ1wCCtVdVdFMR6unKQcQ4kWk,,
Suncatcher Counselling,ChIJ81K6peuZcVMRWdf2fYJ7P3E,,
Sunday Psychology,ChIJMUn6RqplcVMRB3aMUW-wrHk,,
Sunflower Psychology - Airdrie,ChIJVxk9iXtfcVMRJQK6Jr9100Y,,
Sunshine Physio and Wellness,ChIJH9OsyydBcVMRw6biKRnh_Jk,,
Sunshine Psychological,ChIJmRZGutonoFMROHxAFjKTXgk,,
Supporting Wellness,ChIJo3lUXyJxcVMRQenG_IY3ssk,,
Supporting Wellness Psychological and Family Services | Therapist Cold Lake,ChIJUf3QkOxxcVMRsP-bd30KDxo,,
Supporting Wellness Psychological and Family Services | Therapist Red Deer,ChIJjxB-jBZVdFMR7l2BUadbYpc,,
Supportive Counselling Services,ChIJ7WFWKibftmkR_uYqd2Pn6us,,
Surge Psychology and Wellness,ChIJZdEDfbyZcVMRW6hCb2GlX84,,
Syed Annie,ChIJnZpbLsW7ClMRVqBbVSrGov0,,
Synapse by Park Integrative Health,ChIJY3gWB8A9oFMRZv46WV8ASCY,,
Syncrude Sport & Wellness Centre,ChIJQRheUPgFsFMRXalj7SWJHkA,,
Syndicated Psychological Ltd.,ChIJFQQsEPyRkFMRRXrR784a4oQ,,
Synergy Collaborative Health,ChIJJ5kV66Y_cVMRU2ojxbkOy0c,,
Synergy Medical Clinic,ChIJ__2gZCgWoFMRa7XPYpUhCds,,
Synergy Wellness Centre,ChIJj34IcYg9oFMRt_66jCrT62I,,
Synergy Women's Wellness Centre,ChIJszmubSkWoFMR-gVHabq1Lac,,
Tailor Made Wellness Clinic,ChIJnaWbwiUWoFMRRWeVGnIbEkE,,
Take Care Therapy Co.,ChIJKdbdvm5xcVMRp1a8SunYX_A,,
Talia Karl Holistic Coaching & Massage Therapy,ChIJub7eawybcVMRPXAbEEUbu9s,,
Talk with Cail,ChIJFfVOk2MtE1MRFzYFN_HuPWo,,
Tamarack Physical Therapy,ChIJma00ykwPsFMRXoEOqrigjiE,,
Tansem Psychology,ChIJEWjrTXT5n1MRS5NAhBOz-Ow,,
Tanya Hansen Therapy - Counsellor,ChIJi67O8cKZcVMRY7XapltRLXo,,
Tasha's Massage Clinic,ChIJTZPeeutPdVMRAe3qLY2s00U,,
Tashi Massage & Beauty,ChIJM4WuZVX5n1MREJSruwvruRw,,
TD Psychological & Counselling Services,ChIJm42OLHYmoFMRTa2iOR6O6-g,,
Teena Garcia Counselling Services,ChIJrWi_1XT5n1MROs_Eo3pL2G8,,
Teske Counselling Services,ChIJS7FMRMdWdFMRRGSr8UM0XvI,,
The Birch House: Psychology and Wellness (Erika Miller Psychological Services Inc.,ChIJzaz_BlosE1MRpFEURRqA_sk,,
The Bridge - Millennium Place (Sherwood Park Sports Physiotherapy),ChIJ00mL75o9oFMR9OCg2w3tL-I,,
The Bridge - Sports Therapy & Training Lethbridge,ChIJx43Qe22HblMRozOzBe2wikU,,
The Bridge - Sports Therapy & Training Sherwood Park,ChIJMZB6bps9oFMRmQ24SZ0eVVM,,
The Calgary Therapy Institute,ChIJEw7g7Hh3cVMRXmnJC7T_9FE,,
The Calm Collective- Ally Schafer RMT,ChIJddQiaOFBcVMRFc4m92CN60s,,
The Cave Sauna Day Spa,ChIJGTIVFJxAcVMRkCsJBj2HA-k,,
The Cognitive Corner,ChIJ35y3bRdxcVMRidf0VyKVwXU,,
The Collaborative Counsellor,ChIJKbTGdoqXkFMRTZ_pD8lFgwg,,
The Counseling Booth,ChIJyRrQvZCyCVMRIQ67bAKV4Js,,
The Counselling Collective,ChIJIZETF8CHblMRQ2eYeaAYuSs,,
The Counselling Space,ChIJ__-P0PoloFMRpbt1XbVVjAU,,
The Family Advocates Canada,ChIJZXbjqBhxcVMRS0h01D5OP_0,,
The Family Centre,ChIJCVp-_DgioFMRQly8IJEB7bk,,
The Family Psychology Place,ChIJGYJSYSBpcVMRys6jEPdIRw8,,
The Family Psychology Place,ChIJMZdE7DBxcVMReiAx4Udypmo,,
The G.O.A.T. Sport Medicine Clinic,ChIJ75kSHTkXoFMR2B5L0FMdwD0,,
The Grey Zone,ChIJq_dTOTMnoFMR9M5OZwQlBjs,,
The Grief and Trauma Healing Centre - Sherwood Park,ChIJIdxH5SoioFMR3m9OTR5qic4,,
The Haven Day Spa and Wellness Centre,ChIJ7QVmiu9BcVMR1N607b0jxcY,,
The Haven Wellness,ChIJKdRAGrpVdFMRsRaGwfsZtAY,,
The Healing Cabin,ChIJYb-xLLyPn1MRCH6W4HNdA3o,,
"The Healing Hive, Wellness Collective",ChIJof9SO4HgIIgRlw4M2eZtp1s,,
The Healing Studio YLL,ChIJj0_DElOzCVMRZmyhsRccHrE,,
The Illuminated Soul,ChIJyaxopNz5n1MR5Hm0Y7JziI4,,
The Kinetic Centre,ChIJDcC7lYYtE1MRfpXkofT9HnY,,
the Lounge Medical Spa & Wellness,ChIJVUvRRoMloFMRs7trlQV9w3k,,
The Love of Attraction,ChIJma5oVBZucVMRQpv6VA8WO3c,,
The Mama Coach - Kate Farkouh,ChIJE3rN-yAJsFMRuqTDDe9Ia00,,
The Nest Chiropractic & Wellness Studio,ChIJH0eeI4NAcVMRr7osB2-vzzM,,
The Newly Institute,ChIJDwba67FxcVMR-XnWVf-7g-g,,
The Next Us Psychology - Medicine Hat,ChIJiZDGDFktE1MRiLT091CiiDE,,
The Open Doors,ChIJnZpbLsW7ClMRu_1pb3vQ1ow,,
"The Psychology Center of Sherwood Park, Inc.",ChIJi1Ff_KAXoFMRXR5HBTjcIPQ,,
The Relationship Coaches,ChIJ1aYFOnRvcVMRhBtWo8Uo48I,,
The Right Room Cochrane Counselling,ChIJqai06jxBcVMRjb4KByCIrqk,,
The Roots of Wellness,ChIJQWMxu8uzCVMRaUF-DY_9L7w,,
The Shape of Counseling - Fort McMurray AB,ChIJrd-J4AYJsFMRLYwKhsFSb94,,
The Skin Therapy,ChIJJa16n2tfcVMRKV3sR0Imoik,,
The Southern Alberta Self-Help Association (SASHA),ChIJQaoUlMqHblMRwKMqSiuvDOQ,,
The Study Movement & Wellness Studio,ChIJW-ajQoZAcVMRwHZHw6it9rM,,
The Therapeutic Way,ChIJfdJCJIpvcVMR5YeAS2BFlsg,,
The Twisted Body Massage Therapy and Wellness Center,ChIJORSUDuoPsFMRo5bwl08o0aQ,,
Theragen Counselling and Consulting,ChIJWQYef3-RkFMROYua-7lhntE,,
Therapeutic Body Concepts Massage - Sherwood Park,ChIJJ8R9ol4XoFMRye4vrj0ekvs,,
Therapeutic Body Concepts Massage - St. Albert,ChIJA7XMljkloFMRXmqS-EI7GEc,,
Therapeutic Intervention Psychotherapy Services Inc. (TIPS),ChIJz2xzlLsPsFMRQUKjgeAa6OU,,
Therapeutic Oasis,ChIJ30UdO6QtE1MRKJlEr-r9UXg,,
Therapy Alberta,ChIJWygNVWx7cVMRRQiXX3CPAc8,,
Therapy Collective,ChIJcaL2D5B7cVMR5bJKyfMAb8k,,
Therapy for People,ChIJtV7ihfplcVMRJ5YZCDAHcuM,,
Therapy Now Alberta,ChIJkdgm809VdFMRc3Uoy50fg5M,,
Therapy West Cochrane,ChIJWx6lVTdBcVMRjW0Evu6f51c,,
Therapy with Katie,ChIJsTmzWAA9oFMRfaYxumIkWXY,,
Thin Blue Line Massage Therapy,ChIJT8zh0Hn5n1MRYGOEoXBMrxc,,
Thrive Child Psychology,ChIJqWahYJgXoFMRR96jBY9Kn7A,,
Thrive Counselling & Assessment,ChIJj5br5EuRkFMRaOWC8fwUhkw,,
Thrive Counselling and Wellness,ChIJkaPSu42HblMR2wvmpkWo-ws,,
"Thrive Counselling, Psychotherapy & Mental Health Consulting",ChIJVVXFuT4ioFMR9tU8XT3sMvA,,
Thrive Physiotherapy and Wellness,ChIJd2tjDVEtE1MRdYJXs1ZNq98,,
Thrive Teen Therapy Alberta,ChIJC-Z9ch8ZoFMRyDSTDRRLt_s,,
Thrive Teen Therapy Alberta,ChIJJQu3g0wXoFMRkO5uBwMVRKA,,
Thriveworks Counseling & Psychiatry Grand Prairie,ChIJnW9buciBToYRZF_aTLefHqg,,
Thriving Future Counselling & Psychology,ChIJKQrhB_dVdFMRieKZ10dJhOs,,
Through Life & Grief,ChIJDbh4QTxVdFMRmzkhTfhnyfI,,
Through the Woods Psychology,ChIJt-r69vB3cVMRNqov33_QIpw,,
Tilley Psychological Services,ChIJt5rgq6UjoFMRPDJMtfOHb5I,,
Timber Ridge Counselling,ChIJ8S4gmwknoFMRySt-efIGUrA,,
Tina Gal Counselling Psychology - Edmonton,ChIJ95UrYiYhoFMRgugcUcBXysM,,
Tlc Therapy Inc.,ChIJAQDU3rQIsFMRccqEA_rG5eU,,
TLV Therapy,ChIJRdJ3Np35n1MR5M2SmRv4-MI,,
Total Wellness Therapy Inc,ChIJM18BBs5fcVMRZ2wn1lAIsqg,,
Touch Treats Wellness Clinic,ChIJGcLuSXz19CcRm77bTXSidPk,,
Transcend Psychological,ChIJqzJmI_YhoFMR4ajiCtUQOO8,,
Transforming Trauma Counselling Centre,ChIJ4aW4oawloFMRserdItqtO5Q,,
Transition Counselling & Life Coaching,ChIJQ768-mtfcVMR-unTLds0d_M,,
Transition Health & Wellness,ChIJEeDvZ5uyCVMRQR4dpsFXMOU,,
Transition Life Wellness,ChIJmQKPZGdfcVMRqYnq0Abfy-w,,
Transitions with Shelley,ChIJqy8KyI-ZcVMRNydT1JHsOwQ,,
Trauma Therapy Solutions,ChIJr2t1NiyHblMRRhH_nxsF5Io,,
Trinity Naturopathic Clinic,ChIJX4IFPpyHW40RqGt9GJrwTrE,,
Triple R Counselling Services,ChIJ0Xto0f_5n1MR3gzcHoJm2Iw,,
"Triune Systems Inc, Coaching, Counseling, & Consulting (Psychologists)",ChIJQTJDsmOyCVMR-QRxUsg-ijg,,
True Balance Counselling North Office,ChIJXSfhFECHblMRXjWC6uILyro,,
True Balance Counselling South Office,ChIJR93Em9WHblMRbkOKHrPhC3w,,
True Balance Medical Spa - Sherwood Park,ChIJ34J4adAXoFMRKuFhAHug01Y,,
True Balance Medical Spa - Spruce Grove,ChIJrdnBt_GOn1MR1iwV84TUN8k,,
True Balance Therapy,ChIJVX1CS4I5-ScRuYMX9qr9T_E,,
True Freedom Reiki,ChIJS32ztYyPn1MRB81qyAyj1DQ,,
True Living Counselling & Coaching Inc.,ChIJ59cO6TiXcVMRin0AA6CTQCg,,
True North Counselling Corporation,ChIJS9Ohytt3cVMRquB-eP8JduE,,
True To You Psychology,ChIJ64OGiIs9oFMRLqDqT-F-88c,,
True-North Community Counselling est. 2015,ChIJp8zHSZvA_0cRdeLromNCg7k,,
TrueHealth & Infinity Massage Centre,ChIJlTazEogPsFMRhm0eGB2blXw,,
TrueNorth Counselling and Support Services,ChIJAQDU3rQIsFMRK3HP8nB7QIk,,
Truly Known Counselling,ChIJCe0xo9GRkFMRCUtn8HTLc7c,,
Turner Counselling - Okotoks Counselling,ChIJ0y-iwliXcVMRIcxoKeTaYKo,,
Turning Point Society: Harm Reduction in Central Alberta,ChIJ3YKn0CVUdFMRSQiL6n41IUE,,
UBU Psychological Services,ChIJ4cgmVACLn1MRYdRW3NYvWcw,,
Ultimate Progress Mediation,ChIJ32N1UZQloFMRpasBmwyADmM,,
Unique Pathways Counselling Services,ChIJo1OPvXhlcVMR10_-lVdGCAQ,,
Unity Collective Studios,ChIJFWtyzBGZcVMRQY_8TBN1zmc,,
Unity Massage & Wellness Clinic Grande Prairie,ChIJF27_XaOVkFMRdI1ZJpST7FY,,
Unsworth Psychological Services,ChIJ4RMCOEuRkFMRL9BcRh6qeIU,,
Untangled Counselling to Coaching®️,ChIJi_SRr77BClMRzcTNX0Lf_kU,,
Untethered Heart Counselling,ChIJ5_BkCs6HblMRQV3S96PqMVI,,
Upfront Counseling Solutions,ChIJ19NSInItE1MRHlDzuQebM2M,,
Uplift Next Level Counselling,ChIJG4v3Q4V0OwMRBDWbI_uiNNw,,
Upstream Psychology,ChIJrR5bCxMnoFMRfBL3qtz2quE,,
UR Plentiful Therapy Inc,ChIJm3eGcxaRkFMRWXVi0b70ZRM,,
Urban Massage & Wellness Inc,ChIJGQStwOYloFMR-Y2T9Ij3RNM,,
Vantage Community Services,ChIJdS-JSTBUdFMRfw4UIrBQkJY,,
Vault Psychology,ChIJdXMeWC4XoFMR3JOZD4pmZN0,,
Veim Healing Massage,ChIJi56zZa4IsFMRiYAezO8iHu4,,
Viable Mindset Counselling,ChIJJaq7LLFvcVMR59ByMK0ICNQ,,
Vibe High - Sound Therapy,ChIJ4VpFVz4_cVMRrOLvYmVBpvA,,
Viewpoint Psychological Services,ChIJXcNQwJZvcVMR6G3ZK0LHnZM,,
Virtuous Circle Counselling,ChIJCzYNJFVxcVMRVz9oCbnyxwM,,
Virtuous Circle Counselling,ChIJ35gwaOgZoFMRFvE4e8Gq6zg,,
Virtuous Circle Counselling Calgary,ChIJM7GPPnxxcVMRXRhkYL7T6oA,,
Virtuous Circle Counselling Calgary,ChIJ8bvoTSZ3cVMRZDkbLzwzBTY,,
Virtuous Circle Counselling Calgary,ChIJ01NMPVNpcVMRgA4WgSWXfhk,,
Vita Counselling Services,ChIJgV5KWL2HblMRKbZ8orhYQ60,,
Vita Sana Naturopathic Wellness Clinic,ChIJ23YPLPKOn1MR1JcoH4KpUdY,,
Vital Mind Psychology,ChIJ8Y4n6ppBcVMRDi4Tjzg27zE,,
"Vivian Steele, Registered Psychologist",ChIJIVfby5N8PUgRbAQVCDYUp9U,,
Vivid Psychology,ChIJqwoBYn9vcVMR1N4nfpD9nuQ,,
Vivid Psychology,ChIJVVXFOpdvcVMRl7d_b8SoBtM,,
VP Health,ChIJXZMNVrqHblMRv204-nkSkz0,,
WALK IN | Community Care Clinic,ChIJfei-FlIPsFMRhYiNkDv12UE,,
Walk-In Clinic - Prairie North Plaza,ChIJc8Omkl-tCVMRmsJ_I61qqMU,,
Wandering North Therapy,ChIJIbMbrRuRkFMRdoL0a-P4ye8,,
Warp & Weft Counselling and Art Therapy,ChIJ3z1IVVWZcVMReNfMfantbIk,,
Waso Physiotherapy and Massage,ChIJbQ2jPWqHblMRT0VQuIWbRSQ,,
Waypoints Community Services Assn,ChIJucq00j0JsFMR6IkMsrlwd_I,,
Weir Psychological Services,ChIJSVfr5tAXoFMRIFHsu0h_Xx4,,
Well Vitality Health Clinic,ChIJke8oGnyHblMRcqxQzyu-jCI,,
Wellness Counselling Centre,ChIJe3maAuFxcVMRnRoK-fu2L1c,,
Wellness Pathway Therapy & Counselling Services,ChIJnQBo5DwdoFMREtHWmoauZhM,,
Wellness Psychology,ChIJAbjCpJJvcVMRy5y8NlWwKPQ,,
Wellness Solutions Inc.,ChIJl7UHLcEJsFMRpWOXJ8dBrPE,,
Wellness with Kaylei,ChIJES9v9rH5n1MRW2KsEFpoVtc,,
Wellness Within,ChIJU7RhBPUmoFMRqO0q1EnRDYc,,
Wellwood Counselling,ChIJVVV5sNgioFMR2mW6_U0Hx34,,
Wessels Phillip Dr,ChIJZzkl-YiyCVMRd4zbX_GC8b0,,
Westbrook Counselling Services,ChIJgfOYB51AcVMRppH0leTultk,,
Western Winds Wellness,ChIJJZMRcPn5n1MRI0oVFmEtCCk,,
Westgrove Clinic,ChIJr9nBt_GOn1MREnLcC7zu6CA,,
Westgrove Professional Building,ChIJ__-PzvOOn1MRs8sJS69cM5w,,
Westlake Dental - Lloydminster,ChIJ_2JcfnatCVMRJJ-KcCO-Q3Q,,
WestView Primary Care Network,ChIJrdnBt_GOn1MRfcADvqwew4Y,,
Whole Brain Neurofeedback,ChIJWeR207YloFMR276lzp8s7wY,,
Wholeness Psychology Centre,ChIJ68IT1pQ9oFMR0QfZCSgi9cA,,
Wholesome Psychology - Edmonton North,ChIJYQ7LKQMloFMR0OKlwpY2o4Q,,
Wholesome Psychology - Edmonton West,ChIJWYgcijIhoFMRTQw0e4zIbfw,,
Wholesome Psychology - St. Albert (Green Grove Drive),ChIJA2Bi2YEloFMR7ResNs1cRhw,,
Wholesome Psychology - St. Albert (Jensen Lakes),ChIJq0Zd3FgloFMR-Jlg1hN1hRU,,
Wild Oak Trauma Centre Ltd,ChIJ_TBq17ZVdFMR3JFmYJK1f9c,,
Wild Rose Therapy Services,ChIJrw3jJMhvcVMRc32bCgqXcEI,,
Wilde Oak Counselling Services,ChIJHbnIn3SVkFMRCsTOWCJTsSE,,
Wildflower Counselling,ChIJ0_LrlQWHblMRHg4pNrMVW48,,
Wildrose Psychology,ChIJRQmvDXlVdFMRbnJ0kEnfdm4,,
Willow Park Physio and Health,ChIJ__-vtqb5n1MRB43csN39Yqo,,
Willow Psychology,ChIJE1olCsgjoFMRtBh_u-U1ens,,
WILLOW THERAPY,ChIJAdvtFkdfcVMRgQAicyBjhOk,,
Wilton Psychological Services Inc.,ChIJ84vmacO7ClMRLFu65-nLjz4,,
Wind Rose Counselling,ChIJjZn31m5fcVMRRQTIogvYGDs,,
Windphone (Donated by True Living Counselling & Coaching Inc,ChIJqa3wXgCZcVMRX-iK54g36HY,,
Wisdom Psychology,ChIJS_IljeBBcVMRmyAzaBACNow,,
With Counselling,ChIJj1sovbAjoFMRG4vPYH9s3o8,,
WJW Counselling & Mediation,ChIJzQeF5nUmoFMR7R0F231LsxU,,
WJW Counselling & Mediation,ChIJUfD0WW4foFMRyV4KFv7ARGM,,
Wood Buffalo Addiction & Mental Health Services,ChIJKSt3KPQJsFMRoNmstq9-Df8,,
Wood Buffalo Massage & Osteopathic Therapy Clinic Foundation,ChIJZeQfjdkPsFMRkQZ7YuYW0kY,,
Wood Buffalo Massage and Osteopathic Therapy Clinic - Downtown,ChIJx4tsJHYJsFMRjOrSNuHMi5g,,
Wood Buffalo Massage and Osteopathic Therapy Clinic - Thickwood,ChIJT_ivdA4JsFMRxH0oH2EGLEY,,
Wood Buffalo Pride Society,ChIJSQuQKecPsFMRN3BhGvmOKvw,,
Wood Buffalo Therapy,ChIJP6wHGVEPsFMRXgdggQI_CjE,,
Wood Buffalo Wellness Society,ChIJuYe77rUIsFMR-_hFxH35Rb8,,
Woodrows Counseling & Consulting,ChIJTRsivLWHblMRcaxsCdKQg1w,,
Woods Psychological Services,ChIJmeU5QMEYoFMRaK5pRhaFUr0,,
Worden Consulting & Counselling,ChIJu_YQxKstE1MRLYSGsHoI-r0,,
Woven Blessings Maternal & Pediatric Services,ChIJbaDZ7dUnoFMRqwz-hDU0VP8,,
Wrensong Counselling,ChIJYYBGSDcloFMREArvyrTGnKY,,
XY Spark,ChIJBYea_bUJsFMRYChs26HnfVk,,
YEG Family Counselling,ChIJCbbYy_AfoFMRdlV0UBD3ahs,,
YEG Psychology,ChIJIQcsiikfoFMRx1WC8s5BqFA,,
YMM Collaborative Practice,ChIJ8XhGWUYPsFMRjCf11mBiAZU,,
Young Therapy,ChIJY0h1662ZcVMRdzRas_C0TUI,,
Your Counselling,ChIJJ87Rp7lvcVMRYAUWNUZqXwg,,
Your Thriving Family,ChIJ3WjEKv5VdFMRwVoUnTYHMUM,,
Yutori Collective,ChIJt7h6bKQloFMRiwpEIqD1_fU,,
YYC Family Therapy,ChIJQwI7HWtvcVMR6qmS01cH-AA,,
Zaman & Associates Counseling Services,ChIJt4DHu3hfcVMRkoMfVXdfimc,,
Zema Wellness Lounge,ChIJE3u7NJIJsFMREKIggh_4FPY,,
Zen Paradise Massage & Wellness,ChIJIzjMwqD5n1MRxSQVoSU8sHs,,
Zenith Physiotherapy and Wellness Clinic - Airdrie,ChIJQZm01qdfcVMRYxWN5XLI-iE,,
